a_km,e_osc,i_deg,raan_deg,u_deg,r_km,v_kms,period_min,hx,hy,hz,norad,object_id,rcs_m2,d_eq_cm,perigee_cat_km,apogee_cat_km,gp_epoch,age_days,mean_motion,mean_e,mean_i,mean_raan,mean_argp,mean_M
7213.683290048632,0.00425915233753981,98.57972652148744,272.9057706414916,192.536471829019,7195.106369710927,7.452616343454746,101.62377809955892,-0.9875378756012224,-0.0501262279540026,-0.14918547356940584,31357,1999-025BRM,0.0086,10.464157913908984,795.0,865.0,2026-09-01T13:39:14.952384,0.43107694,14.18557746,0.00487841,98.5846,272.4909,253.7895,258.9299
7216.215019588942,0.005607819698491423,98.5771148180532,216.0689730816299,10.985476493569294,7181.320329563991,7.4681708300264305,101.67728193738498,-0.58217406675379,0.7992687263237594,-0.14914040069729315,31361,1999-025BRR,0.0108,11.726460285670079,800.0,866.0,2026-09-01T03:37:30.993888,0.84894683,14.17874121,0.00458242,98.5821,215.2506,35.0664,325.3514
7225.922577045475,0.0038257120126280416,98.76807114985456,243.0016320845457,85.30255425630293,7253.494113746467,7.398865207082867,101.88252178902971,-0.8806065404426868,0.44865984721945495,-0.15243510889089087,31370,1999-025BSA,0.0111,11.888212206450685,836.0,883.0,2026-08-30T18:48:00.369504,2.2166623899999998,14.09999851,0.00326205,98.7627,240.8439,279.0958,80.6523
7117.174111375021,0.006553437915731692,99.0631293849235,237.56477626222747,64.36880409041474,7080.281709082216,7.522571264039281,99.59123446584267,-0.8334613561701439,0.5296496878715923,-0.15752262030752695,31428,1999-025BTQ,0.0112,11.941642642883693,702.0,793.0,2026-08-31T22:52:36.727968,1.0467971299999999,14.43310708,0.0063854,99.0595,236.4567,98.0934,290.7147
7164.852341176682,0.008707166326318665,98.40090457995674,143.2472852041817,275.79402355739364,7150.249329348733,7.473954027688217,100.593657018141,0.5919421505392302,0.7926283339230981,-0.14609864707547807,31433,1999-025BTV,0.0063,8.95623198216277,729.0,868.0,2026-09-01T16:07:28.272000,0.32814499999999996,14.27991927,0.00964454,98.3957,142.9307,338.1583,52.6628
7108.300608932279,0.0031105572656933457,98.86206364890344,342.0549502834924,294.95450811637124,7128.397700255359,7.467205846337405,99.4050409976249,-0.30442660090998985,-0.9399952812507513,-0.1540562101465267,31437,1999-025BTZ,0.0091,10.764051215546115,728.0,750.0,2026-09-01T17:39:29.187072,0.26424552,14.45968162,0.00152878,98.8584,341.7747,182.7373,177.3736
7210.3165191585,0.00613794049344054,98.6845854267012,229.6985878932378,244.31613514667362,7251.547779614456,7.392787776699133,101.55264161360103,-0.7539082324759134,0.6393926216715872,-0.15099487526727123,31452,1999-025BUQ,0.0061,8.812923024107548,811.0,870.0,2026-09-01T05:53:18.035232,0.75465237,14.15512242,0.0041348,98.6812,228.9681,96.9501,263.6379
7198.976766411759,0.003698639737953265,99.30137283523285,171.11781515880864,294.7627694565564,7191.833922743357,7.448424331980209,101.31316621439444,0.15237307210731196,0.9750174403231733,-0.16162746660833072,31491,1999-025BWE,0.0079,10.02925341359355,794.0,864.0,2026-08-30T18:08:45.196224,2.24392134,14.18784353,0.00485625,99.2976,168.762,251.7732,107.8153
7205.541204725195,0.007246135582027088,99.0887609981498,345.13632960859206,91.5046014026479,7229.818059698063,7.412630592118483,101.45177249956856,-0.2532993333927971,-0.9544038473175878,-0.15796437550331105,31502,1999-025BWR,0.0056,8.444016491289505,788.0,890.0,2026-08-30T02:01:50.505312,2.91538767,14.15928835,0.00703559,99.0831,342.1648,213.3556,146.3174
7200.324203757351,0.006184123079355106,99.23344713987164,163.23538395181825,192.52572135864602,7209.760831344182,7.430596565554262,101.34161182600057,0.28470314144571,0.9450912863946032,-0.16045741376433262,31514,1999-025BXD,0.0107,11.67204486311899,778.0,856.0,2026-08-30T17:05:02.845536,2.28816151,14.22483423,0.00541097,99.2387,160.8407,93.2265,267.5103
7165.675318557456,0.0051983141351998365,98.94105477323575,148.5708003678828,255.69935336779236,7154.600092732509,7.469844623252988,100.61098926959458,0.5151083588567377,0.8429166880659271,-0.15541826023954514,31533,1999-025BXY,0.0107,11.67204486311899,752.0,845.0,2026-08-31T11:29:17.281536,1.5213277600000001,14.28044128,0.00644333,98.9361,147.0174,311.3987,48.1665
7164.74063565804,0.003488258483304151,98.98566913487197,314.02546866310695,332.26766267166994,7165.481086406588,7.458023857596438,100.59130452943025,-0.7102065928570307,-0.6864488951701364,-0.15618741877022907,31553,1999-025BYU,0.011,11.834540545406396,763.0,805.0,2026-09-01T16:27:19.371168,0.31435913,14.32206419,0.00294006,98.9889,313.6951,56.0131,96.7951
7129.970718101497,0.0024446144036923347,98.9382576204428,319.97418614961765,124.42926928164975,7146.655843790203,7.45948256527148,99.85995120418877,-0.6353226923580848,-0.7564557020662289,-0.15537003374641806,31566,1999-025BZH,0.0101,11.340070282773887,742.0,774.0,2026-09-01T10:41:59.678304,0.55417039,14.40167688,0.00222905,98.9362,319.3907,299.0101,193.8699
7103.034276742991,0.0025503936063114674,99.19584832602817,262.28110980200853,146.68756085656327,7112.567195942522,7.481076047960751,99.29459202622952,-0.9782032723840078,0.13258669158915834,-0.15980965900301566,31656,1999-025CBN,0.0069,9.373021315815206,710.0,738.0,2026-09-01T12:26:33.814752,0.48155307,14.50455792,0.00195683,99.1982,261.75,355.6902,157.7345
7181.672822490346,0.006072878838375259,98.8472600663981,331.9441248185847,330.8739329435158,7221.618823877286,7.4086728218211855,100.94810111483915,-0.46473631247248026,-0.8719893562658417,-0.1538009181655436,31661,1999-025CBT,0.0054,8.291859587312052,760.0,844.0,2026-08-31T11:43:22.516320,1.51154495,14.27024762,0.00582899,98.8502,330.4105,185.8706,303.8955
7178.241714759742,0.005803802624512477,98.87325259908411,340.49027418889347,24.046159951984492,7216.758674794848,7.4118989881772,100.87576648352206,-0.32996994379946454,-0.9313039422473579,-0.15424915994425453,31691,1999-025CCZ,0.0111,11.888212206450685,754.0,840.0,2026-08-31T12:34:57.768672,1.4757202699999998,14.28422892,0.00596398,98.877,338.994,199.188,160.7054
7141.702384535026,0.0020539054113542627,98.87111713348854,10.853731782002138,190.6547347353442,7139.617296569096,7.472997041326857,100.10651717029718,0.18604989323081375,-0.9703628151189843,-0.15421233499030745,31727,1999-025CEA,0.0096,11.055812783082736,737.0,779.0,2026-09-01T03:41:06.277632,0.84645512,14.40146847,0.00289867,98.8764,9.9787,281.2286,203.6671
7133.718447440077,0.0020084109516079938,99.28755834657225,321.40149077495045,180.29486176641888,7135.20718116939,7.4734351914188375,99.93869568822844,-0.6156809570086117,-0.7712913721849348,-0.16138952373075682,31731,1999-025CEE,0.0075,9.772050238058398,741.0,758.0,2026-08-31T10:33:04.330080,1.56036655,14.42749102,0.0011707,99.2935,319.7022,60.34,299.8951
7129.269042536613,0.0051732169811873775,98.58501267374267,355.3202397255923,348.6732733160762,7158.421129024976,7.446814142894454,99.84521042196913,-0.08067230316502473,-0.9854990847143501,-0.14927670122704492,31735,1999-025CEJ,0.0087,10.524820207108487,704.0,787.0,2026-08-31T18:06:57.951360,1.2451626,14.43884673,0.00585211,98.5901,354.0615,215.6543,144.0733
7129.493471319445,0.002810863093686271,99.8076239794475,101.30915077649279,184.94289967635206,7143.291126678847,7.462752904094683,99.84992513716578,0.9662523619716448,0.19323676235095724,-0.17034061952551757,31740,1999-025CEP,0.0088,10.585134856802455,727.0,763.0,2026-09-01T13:18:35.112384,0.44542694,14.43995534,0.00253184,99.8138,100.7972,31.3467,359.1402
7152.933551816061,0.0033936891298029905,99.15363184292757,192.34635126872544,233.16886507680888,7152.504437742376,7.465395944127296,100.34275390193629,-0.211097792580302,0.9644327626850959,-0.15908226873953293,31743,1999-025CES,0.0098,11.170383851240114,754.0,806.0,2026-08-31T01:58:03.078912,1.91801992,14.33450299,0.00363476,99.152,190.3254,177.768,242.7044
7125.611195830805,0.005113446153166723,99.06081016349376,231.61196193586483,210.07985242979413,7109.025460642936,7.496675329973347,99.76837822042742,-0.7740423832025174,0.6132353583644412,-0.15748264748156457,31754,1999-025CFD,0.0094,10.940041919714261,710.0,781.0,2026-08-31T22:05:08.945088,1.07975758,14.43837525,0.0049667,99.0637,230.4679,158.999,201.3253
7143.282382493363,0.006281808117984013,98.92992298397415,60.500237293436115,311.84982035258747,7098.997318712581,7.51644422171518,100.13973967776204,0.8598080707585559,-0.48645130012009613,-0.15522633175437142,31782,1999-025CGH,0.0101,11.340070282773887,713.0,825.0,2026-09-01T10:58:46.684128,0.54251523,14.36830191,0.00778791,98.9293,59.932,303.9063,83.267
7207.2198913818365,0.01039674898675178,100.29607098604356,281.70109775326137,10.137988314789233,7133.9728988598,7.512749173656753,101.48722764110438,-0.9634508534812096,-0.1995403309210317,-0.17873474553721738,31844,1999-025CJJ,0.0103,11.451797811161432,750.0,897.0,2026-09-01T20:34:21.593568,0.14280563,14.20578279,0.01015255,100.3021,281.5372,351.1878,8.7509
7141.760203783982,0.006488340288744668,98.82903021168167,24.73815757280033,67.93563005903282,7124.638852690067,7.488716967344214,100.10773286685843,0.4135134416025969,-0.8974678379998404,-0.15348652504330024,31929,1999-025CME,0.0064,9.0270333367641,721.0,825.0,2026-09-01T15:19:29.436960,0.36146485,14.35621014,0.00727063,98.825,24.3724,1.2767,358.8591
7176.033063681822,0.0018417074388622468,99.37382995523396,330.4223244444996,173.4541325423469,7187.17725761258,7.441358427556195,100.82921283426353,-0.4870117933311674,-0.8580740886819003,-0.16287532498536078,31948,1999-025CMZ,0.0057,8.51907589177983,777.0,807.0,2026-08-31T17:40:08.965632,1.2637851199999999,14.29915785,0.00209833,99.3796,329.0606,353.5435,157.838
7156.873228001478,0.012169934784789891,101.47202262400053,303.6809648151609,287.2423226455046,7228.697242905664,7.388370121753685,100.42566514034168,-0.815513898082963,-0.5434888059705065,-0.198889416053956,32106,1999-025CQY,0.0097,11.11324596323283,715.0,862.0,2026-09-01T09:14:16.456416,0.6150873099999999,14.30912795,0.0102304,101.4661,302.8677,67.6014,293.5959
7185.96814786084,0.0032758963257049824,98.58959794839808,289.86218253552573,321.9494294231006,7191.422083937383,7.442119293808238,101.03867954517656,-0.9299633387568979,-0.3359479482789522,-0.14935583221048238,32117,1999-025CRK,0.009,10.704744696916627,789.0,829.0,2026-09-01T14:04:00.208128,0.41388648,14.24983794,0.00278621,98.5909,289.4518,48.8056,311.552
7161.027242892423,0.005612675054889965,99.07356756378866,19.331615521286704,46.83869861239771,7134.026343118189,7.488912476047706,100.51311189739991,0.32689277359124186,-0.9318106183944983,-0.1577025238259932,32129,1999-025CRX,0.0084,10.341765891652821,740.0,833.0,2026-09-01T21:08:03.147072,0.11940802,14.31616046,0.00643874,99.0732,19.2127,351.8307,159.4175
7142.658759665595,0.007271556737750346,98.92008622178615,66.32820672060431,324.2913683547496,7112.252025015432,7.5021849419628595,100.1266263648739,0.9047835505796656,-0.3966410696654717,-0.15505672657154973,32130,1999-025CRY,0.0064,9.0270333367641,706.0,823.0,2026-09-01T07:28:03.846432,0.68884437,14.38200593,0.00814429,98.9219,65.6075,274.9843,84.2049
7140.950117971189,0.007883809463290559,98.27699296269404,238.60418302749852,144.97494518464444,7102.8338309505025,7.511195158662045,100.09070060475678,-0.8446975742359057,0.5155209583803442,-0.14395884672568074,32136,1999-025CSE,0.0109,11.780624362746346,714.0,811.0,2026-09-01T04:58:30.431424,0.7927033400000001,14.38773231,0.00674777,98.2788,237.8343,104.5617,256.3067
7124.359832150039,0.004625972108858951,99.5284281482582,287.4425934577808,332.34670909081996,7093.995060998853,7.511851340421191,99.74209814981154,-0.9408557383175994,-0.2956146127640221,-0.1655369457106851,32163,1999-025CTH,0.0085,10.403141895720198,709.0,779.0,2026-09-01T07:30:06.160320,0.6874287,14.44429102,0.00489079,99.5319,286.6677,348.986,11.0253
7227.2743373152125,0.0004639523703899227,98.67948084981529,246.3646116704407,158.1673129609214,7224.551497298897,7.4292545009857545,101.91111201768642,-0.9056239243225643,0.39632366073567055,-0.15090680447108962,32205,1999-025CVB,0.0109,11.780624362746346,838.0,853.0,2026-08-31T20:38:36.331872,1.13985727,14.14063379,0.00097794,98.6834,245.2534,260.9016,217.9344
7157.989928257226,0.008073786915989572,99.01095866262982,211.7997024389083,25.259669093097603,7100.220177562138,7.5227818569257865,100.44917046246111,-0.5204479595907212,0.8394063620551458,-0.15662337213583563,32224,1999-025CVW,0.0083,10.280023453913834,722.0,832.0,2026-09-01T20:32:10.554144,0.14432229,14.34446902,0.00762323,99.0146,211.6537,17.8972,342.487
7151.466916887994,0.005864330196631792,100.34444462345627,160.29625424678176,179.26841196651802,7182.481585522236,7.433405924079848,100.31189412057492,0.3316766751717425,0.9261462425292958,-0.17956536580277715,32320,1999-025CXM,0.0071,9.507891862878783,727.0,807.0,2026-08-31T12:05:21.094368,1.49628363,14.37361871,0.00561934,100.351,158.4986,34.3869,326.0928
7242.266666885597,0.005274333397453536,99.54491077865204,7.1363015643473835,203.12706714684472,7280.427921592746,7.379776480655094,102.22838454632776,0.12251032381064726,-0.978516598672411,-0.16582064612823702,32324,1999-025CXR,0.0071,9.507891862878783,825.0,897.0,2026-08-28T03:11:54.521088,4.86673008,14.09571805,0.00501043,99.549,1.9832,31.8291,328.5888
7156.2712516589,0.003523715815503462,98.6744095836,323.1231155954405,168.5489011212896,7166.786901213251,7.452248436627609,100.41299495572898,-0.5932332414000113,-0.7907767433804531,-0.15081930720780104,33613,1999-025DCW,0.0105,11.562445770562217,752.0,793.0,2026-08-31T10:25:21.928512,1.5657184199999998,14.35707366,0.00287819,98.6795,321.5456,37.7192,322.6004
7205.651328348982,0.0059362691725975015,98.84677424130989,318.68570929548156,222.2827037578599,7246.10602849455,7.395950236066266,101.45409826786201,-0.6523348643495246,-0.7421637820966273,-0.15379253979994406,33619,1999-025DDC,0.0052,8.136857890256438,794.0,865.0,2026-08-29T22:10:33.485088,3.07600133,14.18765056,0.0049776,98.8473,315.623,24.0223,336.3259
7171.961542671483,0.004314829471262244,99.40524915673069,316.59903091546227,228.63403579633882,7202.617101243646,7.423241142333549,100.74341263973739,-0.6778632507113965,-0.7167960037932057,-0.1634163464316497,33682,1999-025DFT,0.0076,9.83698151873187,778.0,818.0,2026-08-30T15:26:56.142240,2.35629465,14.28184103,0.00279799,99.4045,314.0691,61.9373,298.463
7190.758235580425,0.007700254396368283,99.14320538689955,242.98943538561323,4.338973337099675,7144.608944151706,7.493225879010875,101.1397232960963,-0.8796029679923546,0.44838441099265275,-0.1589026075236425,33691,1999-025DGC,0.0053,8.214724333230155,758.0,855.0,2026-09-01T10:30:15.778368,0.56231738,14.25588724,0.00668932,99.1489,242.4039,34.4502,326.0986
7228.678862711346,0.006606973956787919,98.98354792195599,349.2470688014397,323.0533019715864,7273.672369892896,7.3796574917156885,101.94082108065854,-0.18428563095406353,-0.9703894671709568,-0.156150850870334,33710,1999-025DGX,0.0103,11.451797811161432,810.0,891.0,2026-09-01T12:16:31.560960,0.48852359999999995,14.12473548,0.00560085,98.9851,348.7519,125.9054,234.7335
7166.338538255415,0.008140197508659673,98.88107598655998,182.13882665016502,177.88931757101332,7204.792018557547,7.418051554561989,100.62495768099538,-0.03687345442569366,0.9873225956290318,-0.15438406821646986,33716,1999-025DHD,0.0111,11.888212206450685,716.0,848.0,2026-08-29T01:18:54.947232,3.94519737,14.32874367,0.00925749,98.8867,178.093,318.8903,40.533
7177.494742040801,0.0030647018243145866,98.75608814068643,309.0349713246155,101.29971539715375,7170.430078994889,7.459503357701048,100.8600210917719,-0.7677088086209275,-0.6224545745232922,-0.15222840674743768,33719,1999-025DHG,0.0096,11.055812783082736,789.0,832.0,2026-09-01T15:49:11.025696,0.34084461,14.24403392,0.00296569,98.751,308.6934,43.1735,111.0004
7191.992588635886,0.004871655061374303,99.09483768091647,296.07311875141016,327.74735490916606,7199.770133533328,7.43660336074942,101.16576661721373,-0.8869413325261453,-0.4339922025983901,-0.15806910115687947,33745,1999-025DJJ,0.0078,9.965574970333758,775.0,851.0,2026-09-01T14:01:54.010560,0.41534709999999997,14.23717251,0.00525368,99.0973,295.6385,234.4483,125.179
7208.808067294283,0.0035402537842715047,98.5520775172444,251.12490513192506,351.2413090114115,7189.635531980995,7.455764953147195,101.52077492809022,-0.9357050826267023,0.3199091163583316,-0.1487082903451844,35089,1999-025DJR,0.0082,10.217907939900583,805.0,845.0,2026-08-31T05:46:01.989120,1.7596991999999998,14.20119866,0.0028152,98.5572,249.4214,27.3667,332.8986
7211.341390951122,0.005540170141625554,99.18264683881289,272.06010607249453,19.608615139404368,7172.558609001766,7.474747549358144,101.57429436682824,-0.9865465918152578,-0.03548720211239702,-0.1595822066019047,35090,1999-025DJS,0.0102,11.396070970426019,790.0,868.0,2026-09-01T06:59:06.307872,0.7089547700000001,14.1890497,0.0054542,99.1871,271.3295,353.5749,6.472
7176.367534200872,0.006674013709850564,98.47269033257115,253.1463955790529,343.5567142201556,7150.632595822208,7.4795241275991176,100.83626229846294,-0.9466036335951953,0.2867631054874319,-0.1473379862614431,35102,1999-025DKE,0.0097,11.11324596323283,750.0,837.0,2026-08-30T23:21:32.437440,2.0267079,14.29466058,0.00604569,98.4772,251.1715,43.4103,317.1817
7174.713661043104,0.005391267647148736,98.64056546582559,292.43267300442045,297.2462200502493,7172.639244768588,7.455764267392448,100.80140606140532,-0.913837690236597,-0.37726650607834383,-0.15023534635524477,35116,1999-025DKU,0.0101,11.340070282773887,763.0,846.0,2026-08-30T20:05:33.860544,2.16280254,14.26128851,0.0057685,98.6374,290.296,9.2088,351.0136
7096.777280964035,0.0009336060391842557,98.83665275010397,336.54246945118445,83.77830696501123,7092.502448823655,7.49894041186978,99.16341942216779,-0.3933442483261043,-0.9064666661202387,-0.15361798567105156,35159,1999-025DMP,0.0069,9.373021315815206,721.0,740.0,2026-09-01T17:40:54.899328,0.26325348,14.48549497,0.0013166,98.8311,336.2686,107.3409,44.4896
7193.129449062403,0.005681416145073022,98.57512694050304,250.83512055438638,51.039599415337456,7233.791474516286,7.402099205952804,101.18975494174926,-0.9340185353800188,0.32461784980162756,-0.1491060936270979,35175,1999-025DNF,0.0056,8.444016491289505,779.0,860.0,2026-08-30T19:23:45.178656,2.19183821,14.21670562,0.00565874,98.574,248.711,242.3312,117.2116
7216.666851466151,0.004760048880508009,98.68670252686874,286.4551627800001,306.9494191945841,7236.927852320817,7.411075912182071,101.68683162988299,-0.9480404990710786,-0.28001558486491857,-0.15103140187993314,35231,1999-025DQP,0.0086,10.464157913908984,817.0,871.0,2026-09-01T08:58:17.812992,0.62618272,14.14546329,0.0037865,98.6852,285.8409,56.0592,304.4172
7113.384804393443,0.0032369659065145003,98.77746795336856,357.027894110441,237.9970666831179,7107.124270150568,7.492262100446069,99.51170890164686,-0.05124253291542123,-0.9869591170820372,-0.1525971953512165,35233,1999-025DQR,0.0058,8.593479713983122,713.0,771.0,2026-08-31T19:21:02.778624,1.19371784,14.4496319,0.00408205,98.775,355.8005,195.2847,316.2972
7192.119331729406,0.0054528379475129495,99.35486017461257,229.38824428588475,3.612508926805887,7203.863058080559,7.432438130248326,101.16844086608528,-0.7490416381153218,0.6422729638508308,-0.1625486520269688,35240,1999-025DQY,0.008,10.092530088080641,775.0,841.0,2026-09-01T22:17:53.039904,0.07091389,14.25167143,0.00464801,99.3607,229.3134,121.5651,239.0077
7214.777235889551,0.005330952102629793,98.73109916110737,285.7845247397131,348.03686269171226,7253.237452952209,7.3933673428891185,101.64689564981973,-0.9511401188920253,-0.268868077701747,-0.1517973353752671,36152,1999-025DRZ,0.0084,10.341765891652821,792.0,871.0,2026-09-01T08:49:04.656000,0.632585,14.18227487,0.00552476,98.7361,285.1597,178.0748,182.065
7136.362267520222,0.004402799671634413,99.10306521844149,191.84094802201403,264.0977643816899,7165.050137951094,7.443626770310683,99.99425810174009,-0.20261120671949118,0.9663943359796555,-0.15821089184412077,36182,1999-025DTF,0.0112,11.941642642883693,754.0,786.0,2026-09-01T02:42:53.816832,0.8868771200000001,14.36569342,0.00226887,99.0974,190.9059,33.7792,326.4833
7199.8717728524325,0.00277831400900789,98.4584330444118,262.7152390384707,339.07985649134895,7180.108203054016,7.461027548684095,101.33206030673678,-0.981138837205965,0.12542155557378545,-0.1470918608338976,36206,1999-025DUF,0.0067,9.236181543108382,797.0,839.0,2026-08-29T06:36:31.700160,3.7246330999999997,14.22208402,0.00294138,98.4624,259.1368,344.9908,15.0395
7169.690257331937,0.005458177049082615,98.94431027904524,5.618836202958578,80.1835642286213,7206.972059957674,7.4175481614514664,100.6955598484455,0.0967194851738145,-0.9830936148692687,-0.15547438885869977,36244,1999-025DVV,0.0095,10.998079684646791,768.0,837.0,2026-09-01T18:34:22.976256,0.22612295999999998,14.26697329,0.00482894,98.939,5.3899,244.7769,114.84
7179.276348027998,0.005431605526712707,98.92509235346058,136.8944224804994,335.54871468283574,7191.708953934757,7.438347587332116,100.89757680744972,0.6750709207331288,0.7212557717438284,-0.15514304272747886,36262,1999-025DWP,0.0106,11.617374563210367,755.0,841.0,2026-09-01T10:39:46.166112,0.55571567,14.28107749,0.00593287,98.9288,136.3221,233.2976,126.2745
7099.774637551352,0.0041387840448600215,98.98431709447446,147.38194437247967,65.0168814531897,7117.560910368435,7.474095011830725,99.22624924583968,0.5324228708395943,0.8319487106267439,-0.15616411077268336,36263,1999-025DWQ,0.0102,11.396070970426019,707.0,754.0,2026-08-30T12:01:10.049664,2.49918924,14.48555158,0.00332675,98.9806,144.7307,203.1649,156.8045
7222.238832435898,0.0068127957758238504,98.58860088110788,217.79037889274653,211.12518371062703,7271.2563332796035,7.378793439611281,101.80462280458303,-0.6059027790292213,0.7813960566618857,-0.1493386252712999,36279,1999-025DXG,0.0108,11.726460285670079,798.0,888.0,2026-09-01T04:20:12.282144,0.81930229,14.14854035,0.00624037,98.5911,217.0065,23.3221,337.0763
7182.888753480121,0.0032954752912438467,98.93643654388258,336.4174633856377,308.6457854291781,7159.994524694705,7.473147630999196,100.97373952588804,-0.395213378206328,-0.9053597593756307,-0.15533863585741303,36652,1999-025DXW,0.0096,11.055812783082736,775.0,844.0,2026-08-29T23:45:36.937440,3.00998915,14.24662806,0.00484768,98.9352,333.3504,324.4833,35.3121
7214.359707745377,0.004349620868996691,98.60734057639372,251.43242951100675,224.68874926893562,7193.582950639044,7.454537901008814,101.63807212881112,-0.9372722461875652,0.31483649186958707,-0.14966201894190678,36668,1999-025DYN,0.0106,11.617374563210367,802.0,876.0,2026-09-01T05:59:04.501824,0.75064234,14.15978103,0.0051086,98.6074,250.7126,191.5117,168.4893
7136.223444984218,0.0011467815756978958,98.97696889974515,272.2620548264435,177.94690698223133,7132.666267446438,7.47740922980709,99.99134035699848,-0.9869814414039992,-0.0389865860871085,-0.15603743278251037,36696,1999-025DZS,0.0108,11.726460285670079,737.0,767.0,2026-08-30T12:53:22.005600,2.46293975,14.41976591,0.0020988,98.9827,269.6715,275.0276,84.8516
7196.02120027566,0.00887340921900232,97.8113305795464,28.11798007160085,168.8842514134211,7173.537399110186,7.465856157207073,101.25078088443719,0.4669155836473929,-0.8737951149979695,-0.1359114960292165,36703,1999-025DZZ,0.0068,9.304852983362556,744.0,881.0,2026-09-01T04:38:51.760896,0.8063453599999999,14.23832094,0.00981697,97.8159,27.3989,246.5935,112.4899
7224.582274478568,0.0026439899517030417,98.73969849234192,223.9954803316287,258.50099819440817,7214.443056644494,7.438271408389401,101.85417653518938,-0.6865364978055842,0.711041593151186,-0.15194568105038841,36729,1999-025EBB,0.0066,9.166995688475081,825.0,890.0,2026-09-01T04:03:03.206304,0.8312128899999999,14.10544883,0.00450691,98.7347,223.19,231.6041,128.1078
7179.113096913295,0.005718948621517233,99.24437676636575,171.10618455230147,245.9290016102867,7220.141429550339,7.408861707647899,100.89413532934363,0.15259577208113043,0.975144856080897,-0.16064569711613982,37028,1999-025EDL,0.0086,10.464157913908984,785.0,835.0,2026-09-01T00:56:18.628800,0.9608954999999999,14.24628052,0.00349465,99.2405,170.1002,70.3563,290.1381
7172.71917530529,0.005374917628091965,98.54177041422771,257.298164345272,92.22480245724607,7210.537775520657,7.415443129535284,100.75937658049081,-0.964706795646394,0.2174385433079964,-0.1485303952656264,37046,1999-025EEE,0.0086,10.464157913908984,772.0,841.0,2026-08-28T06:42:34.854048,4.72042993,14.25628191,0.0047953,98.5364,252.702,272.6069,86.9622
7159.316868891706,0.005726550987128501,98.45767397279675,246.24711548717056,317.2685823434903,7194.821764390537,7.424706657125468,100.47710349905914,-0.9053372129314095,0.39841231184659265,-0.14707875662596995,37404,1999-025EFW,0.0086,10.464157913908984,751.0,816.0,2026-09-01T11:29:53.082240,0.5209134,14.32508528,0.00450751,98.4581,245.7335,104.9914,47.8338
7191.448289580958,0.0030350600626683558,98.62679597607412,281.2295864324104,37.51445915414916,7177.702068590101,7.459175884124043,101.15428230560619,-0.9697576673842649,-0.19253763927522335,-0.14999774668892002,37435,1999-025EHD,0.0088,10.585134856802455,786.0,842.0,2026-08-29T19:54:29.289888,3.17049433,14.23400447,0.00392314,98.6282,278.1266,340.8516,19.1186
7221.730851886729,0.003257571614100003,98.71066669046446,283.56349103566663,165.1675933780306,7198.2211268222545,7.453530826700228,101.79388225860235,-0.9608980298301079,-0.23181767699880831,-0.15144484441371112,37438,1999-025EHG,0.0102,11.396070970426019,818.0,859.0,2026-09-01T07:57:37.289376,0.66831841,14.16085301,0.00289044,98.7154,282.9069,188.9431,171.1232
7202.892449869922,0.0029466083349708864,98.7692475029935,306.94223347641525,229.9709788048754,7191.2949376289125,7.451002156367239,101.39583717762508,-0.7898990071750396,-0.5939839302769913,-0.15245540015553755,37447,1999-025EHR,0.0077,9.901487006738307,801.0,857.0,2026-09-01T09:22:51.407328,0.60912723,14.18875537,0.00386076,98.7683,306.3454,196.6066,163.3848
7100.368443919289,0.0022406811946909222,98.90428130310708,306.4701794875986,348.7420501053705,7114.450793646383,7.477683793478377,99.2386980375963,-0.7944747674975866,-0.5872407448777797,-0.15478420903001158,37689,1999-025ELE,0.0062,8.884866446580956,701.0,732.0,2026-08-31T14:59:29.132736,1.37535726,14.52718444,0.00216454,98.9096,305.0082,168.0723,192.0988
7172.078305111108,0.007447863415829769,99.0945236640695,12.076214644144512,260.64917668684956,7207.071592927632,7.418692897963634,100.74587286511142,0.20658260600632378,-0.9655772869013629,-0.15806368942878435,37907,1999-025ENG,0.0089,10.645107772184812,762.0,849.0,2026-08-30T15:12:47.586240,2.3661159,14.25953647,0.00603331,99.0891,9.6251,154.8542,205.5596
7142.687639399056,0.0051178605551550115,99.05856323975323,211.79111667637318,110.34073139133062,7166.414398453298,7.445526319238086,100.12723362471269,-0.5202534328306333,0.839373443425401,-0.1574439204927483,37918,1999-025ENT,0.0111,11.888212206450685,736.0,813.0,2026-09-01T03:24:20.428704,0.8580968899999999,14.35255484,0.0053725,99.0542,210.8876,235.6628,123.9466
7167.140601618329,0.005177029196082362,99.08601945454822,197.61115276724937,91.52672553941092,7185.207805946685,7.438770105796871,100.64185121380056,-0.29875907212183606,0.9411722466102258,-0.1579171271127983,37919,1999-025ENU,0.0105,11.562445770562217,766.0,836.0,2026-08-30T02:35:40.079328,2.89189723,14.27296323,0.00486572,99.0803,194.6092,346.4061,13.5805
7145.411294365931,0.006971642181183337,98.88122497512374,133.87421403113922,151.43577441506352,7192.978258339353,7.41932051632072,100.18450997088402,0.7122203226407905,0.6847678279647565,-0.1543866373812129,37928,1999-025EPD,0.0079,10.02925341359355,714.0,816.0,2026-08-31T12:13:40.818144,1.4904997899999999,14.37952879,0.00716596,98.8843,132.3289,342.1932,17.6744
